flare_id,flare_class,flare_time,flare_intensity,duration_min,active_region,Kp_max_48h,Dst_min_48h,storm_level,severity,correlation_status,event_name,geomagnetic_response
202502030537,M3.1,2025-02-03 05:47:00,3.1e-05,16.0,,1.667,-9.0,No Storm,Low,No Significant Response,M3.1 Solar Flare,"No Storm (Kp max: 1.7, Dst min: -9.0 nT)"
202502030732,M2.5,2025-02-03 07:44:00,2.5e-05,19.0,,1.667,-8.0,No Storm,Low,No Significant Response,M2.5 Solar Flare,"No Storm (Kp max: 1.7, Dst min: -8.0 nT)"
202502030909,M1.4,2025-02-03 09:13:00,1.4e-05,6.0,3981.0,1.667,-6.0,No Storm,Low,No Significant Response,M1.4 Solar Flare (AR 3981),"No Storm (Kp max: 1.7, Dst min: -6.0 nT)"
202502031307,M6.1,2025-02-03 13:18:00,6.1e-05,15.0,,1.667,-6.0,No Storm,Low,No Significant Response,M6.1 Solar Flare,"No Storm (Kp max: 1.7, Dst min: -6.0 nT)"
202502031825,M4.3,2025-02-03 18:36:00,4.3e-05,19.0,3981.0,2.667,-6.0,No Storm,Low,No Significant Response,M4.3 Solar Flare (AR 3981),"No Storm (Kp max: 2.7, Dst min: -6.0 nT)"
202502032104,M1.4,2025-02-03 21:12:00,1.4e-05,11.0,3981.0,2.667,-6.0,No Storm,Low,No Significant Response,M1.4 Solar Flare (AR 3981),"No Storm (Kp max: 2.7, Dst min: -6.0 nT)"
202502032314,M1.4,2025-02-03 23:28:00,1.4e-05,18.0,,2.667,-4.0,No Storm,Low,No Significant Response,M1.4 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -4.0 nT)"
202502040043,M1.2,2025-02-04 00:50:00,1.2e-05,23.0,,2.667,0.0,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 2.7, Dst min: 0.0 nT)"
202502040135,M2.6,2025-02-04 01:48:00,2.6e-05,27.0,,2.667,0.0,No Storm,Low,No Significant Response,M2.6 Solar Flare,"No Storm (Kp max: 2.7, Dst min: 0.0 nT)"
202502040507,M1.2,2025-02-04 05:18:00,1.2e-05,18.0,,2.667,0.0,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 2.7, Dst min: 0.0 nT)"
202502041109,M4.7,2025-02-04 11:21:00,4.7e-05,16.0,,2.667,0.0,No Storm,Low,No Significant Response,M4.7 Solar Flare,"No Storm (Kp max: 2.7, Dst min: 0.0 nT)"
202502041254,M3.2,2025-02-04 13:13:00,3.2000000000000005e-05,27.0,,2.667,0.0,No Storm,Low,No Significant Response,M3.2 Solar Flare,"No Storm (Kp max: 2.7, Dst min: 0.0 nT)"
202502050312,M1.2,2025-02-05 03:15:00,1.2e-05,9.0,,2.667,-7.0,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -7.0 nT)"
202502050744,M2.7,2025-02-05 07:50:00,2.7e-05,12.0,,2.667,-7.0,No Storm,Low,No Significant Response,M2.7 Solar Flare,"No Storm (Kp max: 2.7, Dst min: -7.0 nT)"
202502061047,M7.6,2025-02-06 11:04:00,7.6e-05,28.0,3981.0,3.333,-7.0,No Storm,Low,No Significant Response,M7.6 Solar Flare (AR 3981),"No Storm (Kp max: 3.3, Dst min: -7.0 nT)"
202502062312,M2.3,2025-02-06 23:27:00,2.3e-05,26.0,3978.0,3.333,-8.0,No Storm,Low,No Significant Response,M2.3 Solar Flare (AR 3978),"No Storm (Kp max: 3.3, Dst min: -8.0 nT)"
202502070618,M1.6,2025-02-07 06:30:00,1.6000000000000003e-05,20.0,,3.333,-8.0,No Storm,Low,No Significant Response,M1.6 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -8.0 nT)"
202502070641,M1.1,2025-02-07 06:46:00,1.1e-05,8.0,,3.333,-8.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -8.0 nT)"
202502070712,M3.2,2025-02-07 07:21:00,3.2000000000000005e-05,24.0,,3.333,-8.0,No Storm,Low,No Significant Response,M3.2 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -8.0 nT)"
202502070859,M7.5,2025-02-07 09:21:00,7.500000000000001e-05,36.0,,3.333,-8.0,No Storm,Low,No Significant Response,M7.5 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -8.0 nT)"
202502080857,M2.0,2025-02-08 09:27:00,2e-05,43.0,,4.667,-38.0,No Storm,Low,No Significant Response,M2.0 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -38.0 nT)"
202502100030,M1.0,2025-02-10 00:46:00,1e-05,31.0,,4.667,-38.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -38.0 nT)"
202502110522,M1.6,2025-02-11 05:35:00,1.6000000000000003e-05,24.0,,4.333,-20.0,No Storm,Low,No Significant Response,M1.6 Solar Flare,"No Storm (Kp max: 4.3, Dst min: -20.0 nT)"
202502131105,M1.0,2025-02-13 11:09:00,1e-05,6.0,,5.0,-26.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.0 Solar Flare,"G1 (Minor Storm) (Kp max: 5.0, Dst min: -26.0 nT)"
202502140213,M1.2,2025-02-14 02:28:00,1.2e-05,29.0,,5.0,-26.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.2 Solar Flare,"G1 (Minor Storm) (Kp max: 5.0, Dst min: -26.0 nT)"
202502140947,M1.2,2025-02-14 10:06:00,1.2e-05,31.0,3990.0,5.0,-24.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.2 Solar Flare (AR 3990),"G1 (Minor Storm) (Kp max: 5.0, Dst min: -24.0 nT)"
202502142045,M1.8,2025-02-14 20:57:00,1.8e-05,19.0,,5.0,-24.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.8 Solar Flare,"G1 (Minor Storm) (Kp max: 5.0, Dst min: -24.0 nT)"
202502171507,M1.0,2025-02-17 15:13:00,1e-05,15.0,3992.0,5.0,-45.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.0 Solar Flare (AR 3992),"G1 (Minor Storm) (Kp max: 5.0, Dst min: -45.0 nT)"
202502211205,M3.3,2025-02-21 12:15:00,3.3e-05,12.0,4000.0,2.667,-8.0,No Storm,Low,No Significant Response,M3.3 Solar Flare (AR 4000),"No Storm (Kp max: 2.7, Dst min: -8.0 nT)"
202502211431,M1.4,2025-02-21 14:35:00,1.4e-05,6.0,4000.0,2.667,-8.0,No Storm,Low,No Significant Response,M1.4 Solar Flare (AR 4000),"No Storm (Kp max: 2.7, Dst min: -8.0 nT)"
202502230200,M4.9,2025-02-23 02:13:00,4.9000000000000005e-05,22.0,,4.667,-11.0,No Storm,Low,No Significant Response,M4.9 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -11.0 nT)"
202502230954,M1.0,2025-02-23 09:56:00,1e-05,6.0,,4.667,-11.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -11.0 nT)"
202502231147,M1.6,2025-02-23 11:58:00,1.6000000000000003e-05,19.0,,4.667,-11.0,No Storm,Low,No Significant Response,M1.6 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -11.0 nT)"
202502231618,M1.0,2025-02-23 16:35:00,1e-05,32.0,3998.0,4.667,-11.0,No Storm,Low,No Significant Response,M1.0 Solar Flare (AR 3998),"No Storm (Kp max: 4.7, Dst min: -11.0 nT)"
202502231922,X1.9,2025-02-23 19:27:00,0.00019,11.0,,4.667,-11.0,No Storm,Low,No Significant Response,X1.9 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -11.0 nT)"
202502240133,M1.3,2025-02-24 01:46:00,1.3e-05,21.0,,4.667,-20.0,No Storm,Low,No Significant Response,M1.3 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -20.0 nT)"
202502240653,M3.3,2025-02-24 07:02:00,3.3e-05,14.0,,4.667,-24.0,No Storm,Low,No Significant Response,M3.3 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -24.0 nT)"
202502242051,M1.5,2025-02-24 21:01:00,1.5000000000000002e-05,17.0,4000.0,3.333,-24.0,No Storm,Low,No Significant Response,M1.5 Solar Flare (AR 4000),"No Storm (Kp max: 3.3, Dst min: -24.0 nT)"
202502242150,M3.9,2025-02-24 23:02:00,3.9e-05,148.0,,3.333,-24.0,No Storm,Low,No Significant Response,M3.9 Solar Flare,"No Storm (Kp max: 3.3, Dst min: -24.0 nT)"
202502250243,M1.3,2025-02-25 02:47:00,1.3e-05,10.0,,4.0,-24.0,No Storm,Low,No Significant Response,M1.3 Solar Flare,"No Storm (Kp max: 4.0, Dst min: -24.0 nT)"
202502251120,M3.6,2025-02-25 11:59:00,3.6e-05,83.0,3998.0,5.667,-28.0,G1 (Minor Storm),Moderate,Moderate Correlation,M3.6 Solar Flare (AR 3998),"G1 (Minor Storm) (Kp max: 5.7, Dst min: -28.0 nT)"
202503051145,M1.7,2025-03-05 11:50:00,1.7e-05,8.0,4016.0,3.0,-6.0,No Storm,Low,No Significant Response,M1.7 Solar Flare (AR 4016),"No Storm (Kp max: 3.0, Dst min: -6.0 nT)"
202503072054,M1.6,2025-03-07 21:00:00,1.6000000000000003e-05,14.0,4016.0,5.667,-50.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.6 Solar Flare (AR 4016),"G1 (Minor Storm) (Kp max: 5.7, Dst min: -50.0 nT)"
202503111257,M1.0,2025-03-11 13:04:00,1e-05,10.0,,5.0,-62.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.0 Solar Flare,"G1 (Minor Storm) (Kp max: 5.0, Dst min: -62.0 nT)"
202503142215,M1.1,2025-03-14 22:21:00,1.1e-05,20.0,,4.0,-25.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 4.0, Dst min: -25.0 nT)"
202503171925,M1.0,2025-03-17 19:33:00,1e-05,14.0,,4.667,-49.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -49.0 nT)"
202503192021,M1.5,2025-03-19 20:40:00,1.5000000000000002e-05,25.0,4031.0,5.333,-20.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.5 Solar Flare (AR 4031),"G1 (Minor Storm) (Kp max: 5.3, Dst min: -20.0 nT)"
202503211534,M1.2,2025-03-21 15:58:00,1.2e-05,48.0,4028.0,5.667,-54.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.2 Solar Flare (AR 4028),"G1 (Minor Storm) (Kp max: 5.7, Dst min: -54.0 nT)"
202503260744,M1.0,2025-03-26 08:09:00,1e-05,36.0,,5.667,-52.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.0 Solar Flare,"G1 (Minor Storm) (Kp max: 5.7, Dst min: -52.0 nT)"
202503270018,M2.0,2025-03-27 00:37:00,2e-05,32.0,,4.667,-52.0,No Storm,Moderate,Moderate Correlation,M2.0 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -52.0 nT)"
202503281457,X1.1,2025-03-28 15:20:00,0.00011,45.0,,4.0,-15.0,No Storm,Low,No Significant Response,X1.1 Solar Flare,"No Storm (Kp max: 4.0, Dst min: -15.0 nT)"
202503281754,M1.0,2025-03-28 18:01:00,1e-05,10.0,4046.0,4.0,-15.0,No Storm,Low,No Significant Response,M1.0 Solar Flare (AR 4046),"No Storm (Kp max: 4.0, Dst min: -15.0 nT)"
202503281914,M1.1,2025-03-28 19:26:00,1.1e-05,23.0,,4.0,-15.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 4.0, Dst min: -15.0 nT)"
202503282320,M1.7,2025-03-28 23:39:00,1.7e-05,32.0,,4.0,-15.0,No Storm,Low,No Significant Response,M1.7 Solar Flare,"No Storm (Kp max: 4.0, Dst min: -15.0 nT)"
202503292119,M1.4,2025-03-29 21:38:00,1.4e-05,49.0,,2.333,-4.0,No Storm,Low,No Significant Response,M1.4 Solar Flare,"No Storm (Kp max: 2.3, Dst min: -4.0 nT)"
202503292238,M1.9,2025-03-29 23:00:00,1.9e-05,42.0,,2.333,-4.0,No Storm,Low,No Significant Response,M1.9 Solar Flare,"No Storm (Kp max: 2.3, Dst min: -4.0 nT)"
202503300119,M1.5,2025-03-30 01:48:00,1.5000000000000002e-05,41.0,,2.333,-4.0,No Storm,Low,No Significant Response,M1.5 Solar Flare,"No Storm (Kp max: 2.3, Dst min: -4.0 nT)"
202503301627,M1.6,2025-03-30 16:42:00,1.6000000000000003e-05,20.0,,2.0,-4.0,No Storm,Low,No Significant Response,M1.6 Solar Flare,"No Storm (Kp max: 2.0, Dst min: -4.0 nT)"
202503301700,M1.4,2025-03-30 17:07:00,1.4e-05,13.0,,2.0,-4.0,No Storm,Low,No Significant Response,M1.4 Solar Flare,"No Storm (Kp max: 2.0, Dst min: -4.0 nT)"
202503302243,M1.4,2025-03-30 22:50:00,1.4e-05,12.0,,2.333,-4.0,No Storm,Low,No Significant Response,M1.4 Solar Flare,"No Storm (Kp max: 2.3, Dst min: -4.0 nT)"
202503302310,M1.5,2025-03-30 23:19:00,1.5000000000000002e-05,20.0,,2.333,-1.0,No Storm,Low,No Significant Response,M1.5 Solar Flare,"No Storm (Kp max: 2.3, Dst min: -1.0 nT)"
202503302341,M1.0,2025-03-30 23:48:00,1e-05,10.0,,2.333,-1.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 2.3, Dst min: -1.0 nT)"
202503311016,M1.2,2025-03-31 10:24:00,1.2e-05,20.0,,3.667,-26.0,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -26.0 nT)"
202504010637,M5.6,2025-04-01 06:46:00,5.6e-05,15.0,,3.667,-46.0,No Storm,Low,No Significant Response,M5.6 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -46.0 nT)"
202504012218,M2.5,2025-04-01 22:31:00,2.5e-05,23.0,,4.667,-46.0,No Storm,Low,No Significant Response,M2.5 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -46.0 nT)"
202504051954,M1.0,2025-04-05 20:05:00,1e-05,18.0,,5.333,-60.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.0 Solar Flare,"G1 (Minor Storm) (Kp max: 5.3, Dst min: -60.0 nT)"
202504082208,M1.5,2025-04-08 22:22:00,1.5000000000000002e-05,28.0,,4.667,-51.0,No Storm,Moderate,Moderate Correlation,M1.5 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -51.0 nT)"
202504111640,M1.0,2025-04-11 16:50:00,1e-05,21.0,,4.333,-45.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 4.3, Dst min: -45.0 nT)"
202504112208,M1.0,2025-04-11 22:20:00,1e-05,25.0,,4.333,-45.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 4.3, Dst min: -45.0 nT)"
202504120441,M1.1,2025-04-12 04:45:00,1.1e-05,20.0,,4.667,-44.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -44.0 nT)"
202504120536,M1.2,2025-04-12 05:49:00,1.2e-05,19.0,,4.667,-44.0,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -44.0 nT)"
202504120711,M1.0,2025-04-12 07:19:00,1e-05,11.0,,4.667,-44.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -44.0 nT)"
202504121105,M2.0,2025-04-12 11:17:00,2e-05,20.0,,4.667,-44.0,No Storm,Low,No Significant Response,M2.0 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -44.0 nT)"
202504121135,M2.6,2025-04-12 11:43:00,2.6e-05,10.0,,4.667,-44.0,No Storm,Low,No Significant Response,M2.6 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -44.0 nT)"
202504121233,M2.3,2025-04-12 12:40:00,2.3e-05,19.0,,4.667,-44.0,No Storm,Low,No Significant Response,M2.3 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -44.0 nT)"
202504121500,M1.3,2025-04-12 15:12:00,1.3e-05,19.0,,4.667,-44.0,No Storm,Low,No Significant Response,M1.3 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -44.0 nT)"
202504130121,M1.0,2025-04-13 01:29:00,1e-05,16.0,,4.667,-39.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -39.0 nT)"
202504130401,M1.1,2025-04-13 04:05:00,1.1e-05,20.0,,4.667,-36.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -36.0 nT)"
202504130425,M1.1,2025-04-13 04:28:00,1.1e-05,6.0,,4.667,-36.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -36.0 nT)"
202504130448,M2.2,2025-04-13 04:52:00,2.2000000000000003e-05,6.0,,4.667,-36.0,No Storm,Low,No Significant Response,M2.2 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -36.0 nT)"
202504130638,M1.0,2025-04-13 06:52:00,1e-05,44.0,,4.667,-36.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -36.0 nT)"
202504130943,M1.3,2025-04-13 09:55:00,1.3e-05,20.0,,4.667,-36.0,No Storm,Low,No Significant Response,M1.3 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -36.0 nT)"
202504131003,M1.2,2025-04-13 10:07:00,1.2e-05,7.0,,4.667,-36.0,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 4.7, Dst min: -36.0 nT)"
202504131528,M1.2,2025-04-13 15:42:00,1.2e-05,28.0,,5.0,-36.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.2 Solar Flare,"G1 (Minor Storm) (Kp max: 5.0, Dst min: -36.0 nT)"
202504131838,M3.1,2025-04-13 18:51:00,3.1e-05,22.0,,5.333,-36.0,G1 (Minor Storm),Moderate,Moderate Correlation,M3.1 Solar Flare,"G1 (Minor Storm) (Kp max: 5.3, Dst min: -36.0 nT)"
202504132155,M1.6,2025-04-13 22:02:00,1.6000000000000003e-05,16.0,,6.333,-36.0,G2 (Moderate Storm),Moderate,Moderate Correlation,M1.6 Solar Flare,"G2 (Moderate Storm) (Kp max: 6.3, Dst min: -36.0 nT)"
202504140600,M1.4,2025-04-14 06:05:00,1.4e-05,11.0,,6.333,-36.0,G2 (Moderate Storm),Moderate,Moderate Correlation,M1.4 Solar Flare,"G2 (Moderate Storm) (Kp max: 6.3, Dst min: -36.0 nT)"
202504140636,M4.2,2025-04-14 06:50:00,4.2e-05,22.0,,6.333,-36.0,G2 (Moderate Storm),Moderate,Moderate Correlation,M4.2 Solar Flare,"G2 (Moderate Storm) (Kp max: 6.3, Dst min: -36.0 nT)"
202504151004,M1.4,2025-04-15 10:20:00,1.4e-05,24.0,,7.667,-75.0,G3 (Strong Storm),Severe,Strong Correlation,M1.4 Solar Flare,"G3 (Strong Storm) (Kp max: 7.7, Dst min: -75.0 nT)"
202504151757,M1.2,2025-04-15 18:13:00,1.2e-05,30.0,,7.667,-75.0,G3 (Strong Storm),Severe,Strong Correlation,M1.2 Solar Flare,"G3 (Strong Storm) (Kp max: 7.7, Dst min: -75.0 nT)"
202504182309,M4.3,2025-04-18 23:50:00,4.3e-05,67.0,,5.0,-62.0,G1 (Minor Storm),Moderate,Moderate Correlation,M4.3 Solar Flare,"G1 (Minor Storm) (Kp max: 5.0, Dst min: -62.0 nT)"
202504201137,M1.0,2025-04-20 12:11:00,1e-05,82.0,,5.333,-43.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.0 Solar Flare,"G1 (Minor Storm) (Kp max: 5.3, Dst min: -43.0 nT)"
202504211825,M1.9,2025-04-21 18:37:00,1.9e-05,16.0,,5.0,-43.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.9 Solar Flare,"G1 (Minor Storm) (Kp max: 5.0, Dst min: -43.0 nT)"
202504290510,M1.7,2025-04-29 05:13:00,1.7e-05,7.0,,3.667,-15.0,No Storm,Low,No Significant Response,M1.7 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -15.0 nT)"
202504290945,M1.2,2025-04-29 10:03:00,1.2e-05,27.0,,4.0,-15.0,No Storm,Low,No Significant Response,M1.2 Solar Flare,"No Storm (Kp max: 4.0, Dst min: -15.0 nT)"
202504291049,M1.6,2025-04-29 10:57:00,1.6000000000000003e-05,20.0,,4.0,-15.0,No Storm,Low,No Significant Response,M1.6 Solar Flare,"No Storm (Kp max: 4.0, Dst min: -15.0 nT)"
202504300741,M1.9,2025-04-30 07:51:00,1.9e-05,15.0,,5.0,-57.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.9 Solar Flare,"G1 (Minor Storm) (Kp max: 5.0, Dst min: -57.0 nT)"
202505112355,M1.9,2025-05-12 00:01:00,1.9e-05,11.0,,3.667,-24.0,No Storm,Low,No Significant Response,M1.9 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -24.0 nT)"
202505131525,X1.1,2025-05-13 15:38:00,0.00011,19.0,,3.667,-24.0,No Storm,Low,No Significant Response,X1.1 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -24.0 nT)"
202505140305,M5.2,2025-05-14 03:25:00,5.2e-05,30.0,,3.667,-24.0,No Storm,Low,No Significant Response,M5.2 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -24.0 nT)"
202505140736,M1.1,2025-05-14 07:45:00,1.1e-05,15.0,,3.667,-24.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -24.0 nT)"
202505140804,X2.4,2025-05-14 08:19:00,0.00024,27.0,,3.667,-24.0,No Storm,Low,No Significant Response,X2.4 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -24.0 nT)"
202505141104,M7.5,2025-05-14 11:19:00,7.500000000000001e-05,28.0,,3.667,-24.0,No Storm,Low,No Significant Response,M7.5 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -24.0 nT)"
202505141759,M4.6,2025-05-14 18:11:00,4.6e-05,19.0,,3.667,-24.0,No Storm,Low,No Significant Response,M4.6 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -24.0 nT)"
202505151711,M2.1,2025-05-15 17:21:00,2.1e-05,16.0,,6.333,-65.0,G2 (Moderate Storm),Moderate,Moderate Correlation,M2.1 Solar Flare,"G2 (Moderate Storm) (Kp max: 6.3, Dst min: -65.0 nT)"
202505190813,M3.1,2025-05-19 08:21:00,3.1e-05,13.0,,4.0,-19.0,No Storm,Low,No Significant Response,M3.1 Solar Flare,"No Storm (Kp max: 4.0, Dst min: -19.0 nT)"
202505210001,M1.2,2025-05-21 00:08:00,1.2e-05,9.0,4087.0,4.0,-19.0,No Storm,Low,No Significant Response,M1.2 Solar Flare (AR 4087),"No Storm (Kp max: 4.0, Dst min: -19.0 nT)"
202505242014,M2.1,2025-05-24 20:23:00,2.1e-05,15.0,4098.0,3.0,1.0,No Storm,Low,No Significant Response,M2.1 Solar Flare (AR 4098),"No Storm (Kp max: 3.0, Dst min: 1.0 nT)"
202505250140,X1.1,2025-05-25 01:52:00,0.00011,17.0,,3.0,1.0,No Storm,Low,No Significant Response,X1.1 Solar Flare,"No Storm (Kp max: 3.0, Dst min: 1.0 nT)"
202505250628,M1.7,2025-05-25 06:35:00,1.7e-05,10.0,,3.0,0.0,No Storm,Low,No Significant Response,M1.7 Solar Flare,"No Storm (Kp max: 3.0, Dst min: 0.0 nT)"
202505251005,M3.4,2025-05-25 10:18:00,3.4e-05,20.0,4098.0,3.0,0.0,No Storm,Low,No Significant Response,M3.4 Solar Flare (AR 4098),"No Storm (Kp max: 3.0, Dst min: 0.0 nT)"
202505251618,M8.9,2025-05-25 16:30:00,8.900000000000001e-05,18.0,4098.0,3.0,0.0,No Storm,Low,No Significant Response,M8.9 Solar Flare (AR 4098),"No Storm (Kp max: 3.0, Dst min: 0.0 nT)"
202505261250,M2.9,2025-05-26 13:06:00,2.9e-05,25.0,4098.0,4.333,-34.0,No Storm,Low,No Significant Response,M2.9 Solar Flare (AR 4098),"No Storm (Kp max: 4.3, Dst min: -34.0 nT)"
202505261327,M1.4,2025-05-26 13:37:00,1.4e-05,17.0,4100.0,4.333,-34.0,No Storm,Low,No Significant Response,M1.4 Solar Flare (AR 4100),"No Storm (Kp max: 4.3, Dst min: -34.0 nT)"
202505300556,M3.4,2025-05-30 06:13:00,3.4e-05,23.0,4100.0,7.667,-40.0,G3 (Strong Storm),Severe,Strong Correlation,M3.4 Solar Flare (AR 4100),"G3 (Strong Storm) (Kp max: 7.7, Dst min: -40.0 nT)"
202505301821,M1.6,2025-05-30 18:39:00,1.6000000000000003e-05,33.0,4104.0,7.667,-37.0,G3 (Strong Storm),Severe,Strong Correlation,M1.6 Solar Flare (AR 4104),"G3 (Strong Storm) (Kp max: 7.7, Dst min: -37.0 nT)"
202505302331,M8.1,2025-05-31 00:05:00,8.1e-05,121.0,,7.667,-66.0,G3 (Strong Storm),Severe,Strong Correlation,M8.1 Solar Flare,"G3 (Strong Storm) (Kp max: 7.7, Dst min: -66.0 nT)"
202505310512,M2.4,2025-05-31 05:18:00,2.4e-05,8.0,4100.0,7.667,-66.0,G3 (Strong Storm),Severe,Strong Correlation,M2.4 Solar Flare (AR 4100),"G3 (Strong Storm) (Kp max: 7.7, Dst min: -66.0 nT)"
202505310808,M4.5,2025-05-31 08:18:00,4.5e-05,15.0,4100.0,7.667,-66.0,G3 (Strong Storm),Severe,Strong Correlation,M4.5 Solar Flare (AR 4100),"G3 (Strong Storm) (Kp max: 7.7, Dst min: -66.0 nT)"
202505311536,M2.9,2025-05-31 15:49:00,2.9e-05,21.0,4100.0,7.667,-66.0,G3 (Strong Storm),Severe,Strong Correlation,M2.9 Solar Flare (AR 4100),"G3 (Strong Storm) (Kp max: 7.7, Dst min: -66.0 nT)"
202506021059,M3.3,2025-06-02 11:18:00,3.3e-05,40.0,4100.0,7.0,-108.0,G3 (Strong Storm),Severe,Strong Correlation,M3.3 Solar Flare (AR 4100),"G3 (Strong Storm) (Kp max: 7.0, Dst min: -108.0 nT)"
202506022135,M1.1,2025-06-02 21:42:00,1.1e-05,11.0,,7.0,-108.0,G3 (Strong Storm),Severe,Strong Correlation,M1.1 Solar Flare,"G3 (Strong Storm) (Kp max: 7.0, Dst min: -108.0 nT)"
202506031248,M1.4,2025-06-03 13:03:00,1.4e-05,23.0,,5.667,-42.0,G1 (Minor Storm),Moderate,Moderate Correlation,M1.4 Solar Flare,"G1 (Minor Storm) (Kp max: 5.7, Dst min: -42.0 nT)"
202506042306,M1.1,2025-06-04 23:28:00,1.1e-05,33.0,,3.667,-39.0,No Storm,Low,No Significant Response,M1.1 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -39.0 nT)"
202506132049,M1.2,2025-06-13 21:10:00,1.2e-05,32.0,4105.0,6.0,-74.0,G2 (Moderate Storm),Moderate,Moderate Correlation,M1.2 Solar Flare (AR 4105),"G2 (Moderate Storm) (Kp max: 6.0, Dst min: -74.0 nT)"
202506141752,M1.0,2025-06-14 18:04:00,1e-05,21.0,,3.667,-17.0,No Storm,Low,No Significant Response,M1.0 Solar Flare,"No Storm (Kp max: 3.7, Dst min: -17.0 nT)"
202506142251,M6.8,2025-06-14 23:01:00,6.8e-05,18.0,4105.0,3.667,-17.0,No Storm,Low,No Significant Response,M6.8 Solar Flare (AR 4105),"No Storm (Kp max: 3.7, Dst min: -17.0 nT)"
